1,14,21
1,21,3
3,21,5
5,21,22
5,22,16
8,16,18
25,27,12
12,27,14
14,27,21
18,16,30
32,19,30
30,19,18
39,46,25
25,46,27
49,32,30
39,47,46
61,49,53
27,28,21
21,28,22
16,22,36
16,36,30
27,46,40
27,40,28
30,36,42
30,42,49
46,47,51
46,51,40
53,49,42
47,55,51
51,55,59
55,57,59
59,57,65
57,61,65
22,28,34
22,34,36
28,40,38
28,38,34
59,58,51
61,53,63
65,61,63
36,34,37
36,37,42
42,37,43
53,42,54
54,42,43
63,53,54
59,65,58
58,65,66
65,63,66
40,41,38
38,41,29
38,29,34
34,29,23
34,23,37
51,52,40
40,52,41
51,58,52
66,63,62
37,23,24
37,24,43
58,64,52
63,54,62
58,66,64
29,35,15
29,15,23
23,15,4
23,4,24
24,4,17
24,17,31
29,41,35
43,24,44
44,24,31
54,43,50
50,43,44
62,54,50
64,66,60
66,62,60
15,10,2
15,2,4
4,6,17
17,6,7
7,9,17
17,9,11
10,35,13
13,35,26
15,35,10
31,17,11
11,20,31
31,20,33
41,48,35
35,48,26
44,31,33
44,33,45
41,52,48
48,52,56
50,44,45
52,64,56
64,60,56
62,50,60
