1.29,2.52,2.432
1.09,2.44,1.632
1.3,2.56,1.7121
1.22,2.21,1.536
1.22,2.24,1.7441
1.22,2.4,1.6159
1.15,2.16,2.24
1.19,2.62,2.176
1.17,2.58,2.368
1.15,2.76,2.016
1.13,2.66,2.272
1.13,2.44,2.368
1.2,2.43,2.304
1.11,2.58,1.6
1.32,2.5,2.2241
1.21,2.66,1.696
1.22,2.82,2.2241
1.26,2.28,2.3841
1.26,2.36,2.5441
1.15,2.34,2.272
1.16,2.44,1.7121
1.23,2.72,2.272
1.26,2.74,1.8081
1.24,2.64,1.4559
1.24,2.3,1.3279
1.21,2.2,2.048
1.31,2.42,1.376
1.24,2.37,1.504
1.22,2.52,1.4239
1.24,2.55,2.24
1.26,2.87,1.792
1.24,2.48,2.0639
1.23,2.12,1.536
1.46,2.24,1.8081
1.35,2.18,1.632
1.18,2.68,1.9039
1.32,2.58,2.7041
1.19,2.76,1.696
1.3,2.06,2.2561
1.25,2.54,2.56
1.4,1.98,2.3839
1.28,2.12,2.1281
1.24,2.66,2.0639
1.44,2.75,1.92
1.34,2.14,2.3839
1.34,2.15,1.312
1.45,2.78,2.304
1.34,1.92,2.2241
1.36,2.08,2.2241
1.36,2.1,2.5441
1.32,2.34,2.0959
1.17,2.42,2.08
1.3,2.52,1.2959
1.32,2.44,1.7441
1.22,2.85,1.92
1.28,2.56,1.5199
1.32,2.87,1.888
1.34,2.2,2.4801
1.44,2.24,2.4481
1.46,2.36,2.5441
1.3,2.4,1.5839
1.38,2.66,1.2639
1.32,2.86,1.5839
1.46,2.04,1.6801
1.52,1.71,2.176
1.46,2.36,1.7761
1.34,2.5,2.1279
1.42,2.48,1.7121
1.28,2.6,1.8081
1.4,1.96,2.0959
1.34,2.75,1.44
1.34,2.69,2.304
1.52,1.75,1.632
1.28,2.23,1.408
1.34,2.7,2.0639
1.5,2.6,2.9281
1.32,2.71,2.592
1.58,2.11,2.496
1.44,2.63,1.472
1.38,1.94,1.5839
1.42,2.23,1.44
1.47,2.18,2.304
1.32,2.22,2.1601
1.48,2.32,2.0959
1.38,2.54,1.5199
1.36,2.44,2.6081
1.44,2.68,1.8081
1.34,1.94,1.7441
1.5,1.9,1.6159
1.36,2.26,2.0319
1.46,2.52,1.2639
1.38,2.54,1.3279
1.34,2.89,2.048
1.49,2.28,1.344
1.42,2.74,1.3279
1.42,1.82,2.0639
1.52,1.94,2.0319
1.5,1.96,1.6801
1.38,2.08,1.4879
1.34,2,2.0639
1.36,2.32,1.4239
1.39,2.34,1.216
1.47,2.52,2.624
1.43,2.52,2.688
1.44,2.66,2.7361
1.42,2.13,2.112
1.49,2.18,2.624
1.5,2.74,2.8641
1.5,2.46,2.0319
1.46,1.86,2.2561
1.56,1.84,1.7441
1.53,1.98,2.304
1.6,2.22,1.7121
1.62,2.28,2.6081
1.42,2.58,2.0319
1.56,2.44,1.2959
1.44,2.54,1.8401
1.44,2.82,1.5519
1.42,2.2,1.2639
1.54,2.64,1.2639
1.5,2.67,1.888
1.52,2.43,2.816
1.54,2.42,1.8401
1.54,2.62,1.7441
1.52,3.03,1.728
1.4,2.41,1.248
1.54,2.14,1.2639
1.58,2.6,1.4559
1.52,2.83,2.624
1.52,2.79,1.888
1.58,2.96,2.1601
1.58,2.53,0.992
1.57,2,2.528
1.62,2.04,2.8001
1.54,2.04,2.6721
1.5,2.14,2.7041
1.58,2.2,2.2239
1.5,2.76,1.1999
1.66,2.85,2.496
1.56,2.1,1.9999
1.62,2.19,1.312
1.52,2.35,1.216
1.5,2.62,2.0319
1.6,2.89,2.304
1.64,2.26,1.8401
1.72,2.82,2.6721
1.62,1.82,2.5441
1.66,1.91,2.784
1.56,2.04,1.7761
1.48,2.75,2.464
1.5,2.86,2.0319
1.49,2.94,1.888
1.61,1.72,2.048
1.56,1.9,2.3839
1.64,2.42,1.2319
1.56,2.66,2.8321
1.7,2.72,2.9281
1.7,1.92,1.7761
1.52,1.96,1.3599
1.59,2.3,2.944
1.64,2.39,2.848
1.59,2.44,2.944
1.66,2.01,1.44
1.77,1.78,1.44
1.66,1.78,1.8081
1.66,1.98,1.6481
1.6,2.2,2.7361
1.68,2.52,1.4239
1.49,2.64,1.056
1.52,2.92,1.6479
1.58,1.78,1.9679
1.72,2.1,2.9601
1.58,2.31,2.72
1.68,2.23,2.944
1.64,2.46,2.9921
1.65,2.5,1.888
1.66,2.53,2.88
1.68,2.63,2.848
1.62,2.98,2.0319
1.66,2.54,2.7361
1.76,1.87,2.592
1.72,1.95,2.72
1.56,2.08,1.4559
1.74,2.1,1.7761
1.6,2.24,2.0319
1.72,2.12,1.9999
1.62,2.7,1.2639
1.65,2.78,1.12
1.66,2.02,1.9679
1.62,2.6,1.1041
1.76,1.55,2.24
1.76,1.64,1.7761
