-0.99798,-2,0.0625
-0.99798,2,-0.0625
-0.99194,-2,-0.125
-0.99194,-2,0.125
-0.98185,-2,-0.1875
-0.98185,2,0.1875
-0.96774,-2,0.25
-0.96774,2,-0.25
-0.9496,-2,-0.3125
-0.92672,-2,0.375
-0.92672,2,-0.375
-0.9496,2,0.3125
-0.89871,-2,-0.4375
-0.89871,-2,0.4375
-0.86574,-2,0.5
-0.86574,2,0.5
-0.875,2,-0.48333
-0.86574,-2,-0.5
-0.82639,-2,0.5625
-0.78,2,-0.625
-0.82639,-2,-0.5625
-0.82639,2,0.5625
-0.75,-2,0.66071
-0.78,2,0.625
-0.75,-2,-0.66071
-0.625,-2,0.78
-0.6875,2,0.72554
-0.66071,-2,-0.75
-0.625,2,-0.78
-0.5625,-2,0.82639
-0.58224,2,0.8125
-0.5625,2,-0.82639
-0.58224,-2,-0.8125
-0.48333,-2,0.875
-0.5,2,0.86574
-0.5,2,-0.86574
-0.4375,-2,-0.89871
-0.3125,-2,0.9496
-0.3125,2,-0.9496
-0.375,-2,-0.92672
-0.375,2,0.92672
-0.1875,-2,0.98185
-0.25,-2,-0.96774
-0.1875,-2,-0.98185
-0.125,-2,0.99194
-0.125,-2,-0.99194
-0.25,2,0.96774
-0.0625,2,-0.99798
-0.0625,-2,0.99798
-0.0625,-2,-0.99798
0,2,1
0,2,-1
0.0625,-2,0.99798
0.125,2,0.99194
0.125,-2,-0.99194
0.1875,2,-0.98185
0.1875,2,0.98185
0.25,-2,0.96774
0.25,-2,-0.96774
0.3125,2,-0.9496
0.375,-2,-0.92672
0.375,-2,0.92672
0.3125,2,0.9496
0.48333,-2,0.875
0.4375,2,-0.89871
0.48333,-2,-0.875
0.5,2,-0.86574
0.5,2,0.86574
0.5625,2,0.82639
0.5625,-2,-0.82639
0.625,2,-0.78
0.625,-2,0.78
0.66071,2,0.75
0.6875,-2,-0.72554
0.78,-2,0.625
0.75,-2,-0.66071
0.78,2,-0.625
0.72554,2,0.6875
0.78,2,0.625
0.8125,-2,-0.58224
0.82639,2,-0.5625
0.82639,2,0.5625
0.86574,-2,-0.5
0.86574,-2,0.5
0.89871,2,-0.4375
0.875,2,0.48333
0.89871,-2,0.4375
0.92672,-2,-0.375
0.92672,-2,0.375
0.92672,2,-0.375
0.9496,-2,-0.3125
0.96774,2,-0.25
0.96774,-2,0.25
0.9496,2,0.3125
0.98185,-2,-0.1875
0.99798,2,-0.0625
0.99194,-2,0.125
0.99798,-2,0.0625
1,-2,0
0.99194,2,0.125
