2.7727,-0.5,0
2.5909,0.5,1
2.5909,-0.5,1
2.5909,-1,-0.5
2.7727,0.5,0
2.7727,0,-0.5
2.4444,-1,1
2.4444,1,1
2.5909,0.5,-1
2.3889,0,1.5
2.4444,-1,-1
2.3889,-1.5,0
2.4444,1,-1
2.3889,1.5,0
2.3889,0,-1.5
2,-1.9286,0.5
2,-1.9286,-0.5
2.1667,1,1.5
2.1667,-1.5,1
2.1667,-1.5,-1
2.1667,1.5,-1
1.8571,1.5,1.5
1.9286,0.5,2
1.9286,-0.5,2
2.1667,-1,-1.5
2.1667,-1,1.5
2,1.9286,-0.5
2,0.5,-1.9286
1.5,-1.8571,-1.5
1.5,-2.1667,1
1.5,-2.1667,-1
1.9286,2,0.5
1.5,2.1667,-1
1.5,2.1667,1
1.8571,1.5,-1.5
1.5,1,-2.1667
1.5,0,2.3889
1.9286,-0.5,-2
1.5,-1,-2.1667
1,-1.5,-2.1667
1.5,-1,2.1667
1.5,-1.8571,1.5
1.5,-2.3889,0
1.5,2.3889,0
1,2.1667,1.5
1.5,1.5,1.8571
1.5,0,-2.3889
1,-1.5,2.1667
1,-0.5,2.5909
1,-2.4444,1
1,-2.5909,-0.5
1,2.1667,-1.5
1.5,1.5,-1.8571
1,0.5,2.5909
1,-1,-2.4444
1,-1,2.4444
1,-2.1667,-1.5
1,-2.4444,-1
1,2.4444,1
1,2.4444,-1
1,2.5909,0.5
0.5,2.5909,-1
0.5,1.9286,-2
0.5,1,2.5909
1,0.5,-2.5909
0,-0.5,2.7727
1,-0.5,-2.5909
0.5,-2,-1.9286
0.5,-1.9286,2
0,-2.3889,1.5
0,-2.3889,-1.5
0,-2.7727,0.5
0,2.7727,0.5
0,2.3889,-1.5
0,2.3889,1.5
0.5,1.9286,2
0.5,1,-2.5909
-0.5,0,2.7727
-0.5,-1,-2.5909
0,-1.5,-2.3889
0,-1.5,2.3889
-0.5,-2.5909,1
0,-2.7727,-0.5
0,2.7727,-0.5
-0.5,2,-1.9286
-0.5,2,1.9286
0,1.5,-2.3889
0,1.5,2.3889
-0.5,0,-2.7727
-0.5,-1,2.5909
-0.5,-2,-1.9286
-0.5,-2,1.9286
-1,-2.5909,-0.5
-1,-2.5909,0.5
-1,-1,2.4444
-1,-0.5,-2.5909
-1,2.4444,-1
-0.5,2.5909,1
-1,2,1.7143
-1,1,-2.4444
-1,1,2.4444
-1.5,-1.5,1.8571
-1.5,-1.8571,1.5
-1,-2.4444,-1
-1,2.5909,0.5
-1,2.5909,-0.5
-1,2.1667,-1.5
-1.5,0,2.3889
-1.5,-1.5,-1.8571
-1.5,-2.3889,0
-1.5,2.3889,0
-1.5,2.1667,1
-1.5,1.5,-1.8571
-1.5,1.5,1.8571
-1.5,1,2.1667
-1.5,0,-2.3889
-1.5,-1,2.1667
-1.5,-2.1667,-1
-1.5,-2.1667,1
-1.5,2.1667,-1
-1.5,1,-2.1667
-1.5,-1,-2.1667
-2.1667,-1.5,1
-2,0.5,1.9286
-2,-0.5,1.9286
-2,-1.9286,0.5
-1.9286,2,-0.5
-1.9286,2,0.5
-1.8571,1.5,1.5
-2,-0.5,-1.9286
-2.1667,-1,1.5
-2.1667,-1.5,-1
-2,-1.9286,-0.5
-2.1667,1.5,1
-2.1667,1.5,-1
-2.1667,1,-1.5
-2.1667,-1,-1.5
-2,0.5,-1.9286
-2.3889,0,1.5
-2.3889,-1.5,0
-2.4444,-1,1
-2.3889,1.5,0
-2.4444,1,1
-2.3889,0,-1.5
-2.4444,-1,-1
-2.5909,-1,0.5
-2.4444,1,-1
-2.7727,0,0.5
-2.7727,-0.5,0
-2.5909,1,0.5
-2.5909,0.5,-1
-2.7727,0,-0.5
