12,6,14
14,6,3
14,3,16
16,3,8
16,8,18
12,24,22
12,14,24
24,14,26
14,16,26
26,16,28
16,18,28
28,18,30
24,35,22
22,35,44
24,26,35
35,26,37
26,28,37
37,28,39
28,30,39
39,30,41
35,37,44
44,37,49
37,39,49
49,39,46
39,41,46
12,10,6
6,10,2
6,2,3
3,2,1
3,1,8
8,1,5
8,5,18
18,5,20
22,21,12
12,21,10
30,18,32
32,18,20
44,33,22
22,33,21
41,30,43
43,30,32
33,44,48
44,49,48
48,49,52
49,46,52
52,46,51
46,41,51
51,41,43
10,11,2
2,11,7
2,7,1
1,7,4
1,4,5
5,4,9
5,9,20
20,9,19
21,23,10
10,23,11
32,20,31
31,20,19
33,34,21
21,34,23
43,32,42
42,32,31
33,48,34
34,48,45
48,52,45
45,52,50
52,51,50
50,51,47
51,43,47
47,43,42
11,13,7
7,13,4
4,13,15
4,15,9
9,15,17
9,17,19
23,25,11
11,25,13
13,25,15
15,25,27
15,27,17
17,27,29
31,19,29
29,19,17
34,36,23
23,36,25
25,36,27
27,36,38
27,38,29
29,38,40
42,31,40
40,31,29
34,45,36
45,50,36
36,50,38
50,47,38
38,47,40
47,42,40
