40,39,43
44,43,39
46,44,48
44,39,48
50,46,48
52,50,48
50,52,55
55,52,56
55,56,59
61,59,60
59,56,60
37,36,40
40,36,39
66,61,65
61,60,65
66,65,67
37,33,36
33,32,36
66,67,70
70,67,71
33,28,29
33,29,32
70,71,74
28,25,20
28,20,29
74,71,76
76,71,77
25,21,20
76,77,80
80,77,81
21,18,17
21,17,20
80,81,83
83,81,85
18,13,17
88,83,85
13,9,11
13,11,17
88,85,90
88,90,91
91,90,92
9,8,11
9,5,8
8,5,2
91,92,95
95,92,96
5,3,2
3,1,2
95,96,99
99,96,100
2,1,6
98,99,100
1,4,6
97,98,100
4,7,6
6,7,12
97,100,93
93,100,94
7,10,12
93,94,89
10,14,12
12,14,16
89,94,87
87,94,86
14,15,16
84,87,86
15,19,22
15,22,16
75,84,82
84,86,82
19,23,24
19,24,22
75,82,79
24,23,27
75,79,78
23,26,27
75,78,72
72,78,73
26,31,27
26,30,31
72,73,69
30,34,35
30,35,31
64,72,69
64,69,68
34,41,35
34,38,41
62,64,63
63,64,68
38,42,47
38,47,41
42,45,47
45,49,47
47,49,51
49,53,51
53,54,51
53,57,54
53,58,57
57,58,63
58,62,63
