0.64498,1.26,1.216
0.54498,1.22,0.816
0.65,1.28,0.85603
0.61,1.105,0.768
0.61,1.12,0.87203
0.61,1.2,0.80797
0.57498,1.08,1.12
0.59498,1.31,1.088
0.58498,1.29,1.184
0.57498,1.38,1.008
0.56498,1.33,1.136
0.56498,1.22,1.184
0.6,1.215,1.152
0.55498,1.29,0.8
0.66,1.25,1.112
0.60498,1.33,0.848
0.61,1.41,1.112
0.63,1.14,1.192
0.63,1.18,1.272
0.57498,1.17,1.136
0.58,1.22,0.85603
0.61498,1.36,1.136
0.63,1.37,0.90403
0.62,1.32,0.72797
0.62,1.15,0.66397
0.60498,1.1,1.024
0.65498,1.21,0.688
0.62,1.185,0.752
0.61,1.26,0.71197
0.62,1.275,1.12
0.63,1.435,0.896
0.62,1.24,1.032
0.61498,1.06,0.768
0.73,1.12,0.90403
0.67498,1.09,0.816
0.59,1.34,0.95197
0.66,1.29,1.352
0.59498,1.38,0.848
0.65,1.03,1.128
0.62498,1.27,1.28
0.7,0.99,1.192
0.64,1.06,1.064
0.62,1.33,1.032
0.72,1.375,0.96
0.67,1.07,1.192
0.67,1.075,0.656
0.72498,1.39,1.152
0.67,0.96,1.112
0.68,1.04,1.112
0.68,1.05,1.272
0.66,1.17,1.048
0.58498,1.21,1.04
0.65,1.26,0.64797
0.66,1.22,0.87203
0.61,1.425,0.96
0.64,1.28,0.75997
0.66,1.435,0.944
0.67,1.1,1.24
0.72,1.12,1.224
0.73,1.18,1.272
0.65,1.2,0.79197
0.69,1.33,0.63197
0.66,1.43,0.79197
0.73,1.02,0.84003
0.76,0.85498,1.088
0.73,1.18,0.88803
0.67,1.25,1.064
0.71,1.24,0.85603
0.64,1.3,0.90403
0.7,0.98,1.048
0.67,1.375,0.72
0.67,1.345,1.152
0.76,0.87498,0.816
0.64,1.115,0.704
0.67,1.35,1.032
0.75,1.3,1.464
0.66,1.355,1.296
0.79,1.055,1.248
0.72,1.315,0.736
0.69,0.97,0.79197
0.71,1.115,0.72
0.73498,1.09,1.152
0.66,1.11,1.08
0.74,1.16,1.048
0.69,1.27,0.75997
0.68,1.22,1.304
0.72,1.34,0.90403
0.67,0.97,0.87203
0.75,0.95,0.80797
0.68,1.13,1.016
0.73,1.26,0.63197
0.69,1.27,0.66397
0.67,1.445,1.024
0.74498,1.14,0.672
0.71,1.37,0.66397
0.71,0.91,1.032
0.76,0.97,1.016
0.75,0.98,0.84003
0.69,1.04,0.74397
0.67,1,1.032
0.68,1.16,0.71197
0.69498,1.17,0.608
0.73498,1.26,1.312
0.71498,1.26,1.344
0.72,1.33,1.368
0.71,1.065,1.056
0.74498,1.09,1.312
0.75,1.37,1.432
0.75,1.23,1.016
0.73,0.93,1.128
0.78,0.92,0.87203
0.76498,0.99,1.152
0.8,1.11,0.85603
0.81,1.14,1.304
0.71,1.29,1.016
0.78,1.22,0.64797
0.72,1.27,0.92003
0.72,1.41,0.77597
0.71,1.1,0.63197
0.77,1.32,0.63197
0.75,1.335,0.944
0.76,1.215,1.408
0.77,1.21,0.92003
0.77,1.31,0.87203
0.76,1.515,0.864
0.7,1.205,0.624
0.77,1.07,0.63197
0.79,1.3,0.72797
0.76,1.415,1.312
0.76,1.395,0.944
0.79,1.48,1.08
0.79,1.265,0.496
0.78498,1,1.264
0.81,1.02,1.4
0.77,1.02,1.336
0.75,1.07,1.352
0.79,1.1,1.112
0.75,1.38,0.59997
0.83,1.425,1.248
0.78,1.05,0.99997
0.81,1.095,0.656
0.76,1.175,0.608
0.75,1.31,1.016
0.8,1.445,1.152
0.82,1.13,0.92003
0.86,1.41,1.336
0.81,0.91,1.272
0.83,0.95498,1.392
0.78,1.02,0.88803
0.74,1.375,1.232
0.75,1.43,1.016
0.74502,1.47,0.944
0.80498,0.86,1.024
0.78,0.95,1.192
0.82,1.21,0.61597
0.78,1.33,1.416
0.85,1.36,1.464
0.85,0.96,0.88803
0.76,0.98,0.67997
0.79498,1.15,1.472
0.82,1.195,1.424
0.79498,1.22,1.472
0.83,1.005,0.72
0.88498,0.89,0.72
0.83,0.89,0.90403
0.83,0.99,0.82403
0.8,1.1,1.368
0.84,1.26,0.71197
0.74498,1.32,0.528
0.76,1.46,0.82397
0.79,0.89,0.98397
0.86,1.05,1.48
0.79,1.155,1.36
0.84,1.115,1.472
0.82,1.23,1.496
0.82498,1.25,0.944
0.83,1.265,1.44
0.84,1.315,1.424
0.81,1.49,1.016
0.83,1.27,1.368
0.88,0.93498,1.296
0.86,0.97498,1.36
0.78,1.04,0.72797
0.87,1.05,0.88803
0.8,1.12,1.016
0.86,1.06,0.99997
0.81,1.35,0.63197
0.82498,1.39,0.56
0.83,1.01,0.98397
0.81,1.3,0.55203
0.88,0.77498,1.12
0.88,0.82,0.88803
0.89,0.91498,0.816
0.81,0.89,0.80803
0.76,0.9,0.74397
0.85,0.88,1.064
0.85,1.12,1.336
0.79,1.415,1.376
0.81,1.45,0.88803
0.86,1.235,0.544
0.87,0.95,1.256
0.84,1.08,0.48797
0.84,1.025,0.656
0.81,1.12,0.61597
0.86,1.24,0.43997
0.85,1.28,0.53603
0.82,1.425,0.704
0.84,1.33,0.58403
0.87,0.94498,1.104
0.89,0.82498,1.216
0.81498,0.97,0.608
0.84,0.95,0.75997
0.83498,0.97,1.28
0.83,1.14,0.98397
0.89,1.23,1.432
0.8,1.33,0.45597
0.89,1.19,1.272
0.87,0.96,1.064
0.82498,1.06,0.592
0.90498,1.13,0.944
0.91,1.14,0.42397
0.86,1.17,1.4
0.83498,1.21,0.496
0.85,1.495,0.912
0.88,1.2,1.544
0.89,0.94,0.60003
0.88,1.2,0.52003
0.91,0.94,1.432
0.89,1.045,1.408
0.85,1.12,0.56797
0.88498,1.38,0.528
0.9,1.415,1.392
0.87,0.89,1.192
0.87,1.015,1.296
0.88,1.005,0.736
0.97,1.02,0.93603
0.91,1.37,1.464
0.92,1.21,0.64797
0.84,1.48,0.96797
0.86,1.52,1.08
0.87,0.85,0.98397
0.81,1.14,0.58397
0.93,0.92,1.192
0.86,0.97,0.53597
0.93,1.11,1.448
0.87,1.3,0.43997
0.86,1.435,0.592
0.85,1.515,0.816
0.92,0.86,0.67997
0.93,0.89,1.352
0.9,0.96,0.69597
0.88,1.12,0.99997
0.94,1.08,0.99997
0.93,1.135,0.592
0.93,1.21,1.528
0.88,1.26,0.63197
0.9,1.43,0.47197
0.9,0.88,1.032
0.96498,0.93,0.64
0.95,0.99502,1.44
0.97,1.04,1.336
0.92,1.51,1.096
0.93,0.77498,0.864
0.92,0.8,1.128
1.02,1.03,0.66403
0.89,1.11,0.50397
0.94,1.2,0.58403
0.97,1.24,1.544
0.91,1.47,0.74397
0.94,1.05,0.71203
0.95,0.74498,1.088
0.91,0.85,1.256
0.93,1.1,1.304
0.94,1.3,1.496
0.89,1.5,0.87197
0.89,1.475,1.296
0.92,0.85,1.352
0.93,1.005,0.896
0.93,1.38,0.50403
0.92,1.465,0.544
0.89,0.81,1.064
0.92,0.88,0.87203
0.94,0.91,1.288
0.95,0.97,1.032
