2,0,0
2,0,0.0019531
2,0,-0.0019531
1.9997,0,0.0097656
1.9997,0,-0.0097656
1.9987,0,0.029297
1.9987,0,-0.029297
1.996,0,0.066406
1.996,0,-0.066406
1.9902,0,0.12695
1.9902,0,-0.12695
1.9839,0.5,0
1.9839,-0.5,0
1.9839,0.5,0.0019531
1.9839,0.5,-0.0019531
1.9839,-0.5,0.0019531
1.9839,-0.5,-0.0019531
1.9836,0.5,0.0097656
1.9836,0.5,-0.0097656
1.9836,-0.5,0.0097656
1.9836,-0.5,-0.0097656
1.9826,0.5,0.029297
1.9826,0.5,-0.029297
1.9826,-0.5,0.029297
1.9826,-0.5,-0.029297
1.9798,0.5,0.066406
1.9798,0.5,-0.066406
1.9798,-0.5,0.066406
1.9798,-0.5,-0.066406
1.9796,0,0.2168
1.9796,0,-0.2168
1.974,0.5,0.12695
1.974,0.5,-0.12695
1.974,-0.5,0.12695
1.974,-0.5,-0.12695
1.9635,0.5,0.2168
1.9635,0.5,-0.2168
1.9635,-0.5,0.2168
1.9635,-0.5,-0.2168
1.9622,0,0.3418
1.9622,0,-0.3418
1.9461,0.5,0.3418
1.9461,0.5,-0.3418
1.9461,-0.5,0.3418
1.9461,-0.5,-0.3418
1.9355,1,0
1.9355,0,0.50781
1.9355,0,-0.50781
1.9355,-1,0
1.9355,1,0.0019531
1.9355,1,-0.0019531
1.9355,-1,0.0019531
1.9355,-1,-0.0019531
1.9352,1,0.0097656
1.9352,1,-0.0097656
1.9352,-1,0.0097656
1.9352,-1,-0.0097656
1.9342,1,0.029297
1.9342,1,-0.029297
1.9342,-1,0.029297
1.9342,-1,-0.029297
1.9315,1,0.066406
1.9315,1,-0.066406
1.9315,-1,0.066406
1.9315,-1,-0.066406
1.9256,1,0.12695
1.9256,1,-0.12695
1.9256,-1,0.12695
1.9256,-1,-0.12695
1.9194,0.5,0.50781
1.9194,0.5,-0.50781
1.9194,-0.5,0.50781
1.9194,-0.5,-0.50781
1.9151,1,0.2168
1.9151,1,-0.2168
1.9151,-1,0.2168
1.9151,-1,-0.2168
1.8977,1,0.3418
1.8977,1,-0.3418
1.8977,-1,0.3418
1.8977,-1,-0.3418
1.8967,0,0.7207
1.8967,0,-0.7207
1.8805,0.5,0.7207
1.8805,0.5,-0.7207
1.8805,-0.5,0.7207
1.8805,-0.5,-0.7207
1.875,1.375,0
1.875,1.3749,0.0019531
1.875,1.3749,-0.0019531
1.875,1.3734,0.0097656
1.875,1.3734,-0.0097656
1.875,1.3671,0.029297
1.875,1.3671,-0.029297
1.875,1.35,0.066406
1.875,1.35,-0.066406
1.875,1.314,0.12695
1.875,1.314,-0.12695
1.875,1.2484,0.2168
1.875,1.2484,-0.2168
1.875,1.1405,0.3418
1.875,1.1405,-0.3418
1.875,1,0.48274
1.875,1,-0.48274
1.875,0.95833,0.50781
1.875,0.95833,-0.50781
1.875,0.55713,0.7207
1.875,0.55713,-0.7207
1.875,0.5,0.74781
1.875,0.5,-0.74781
1.875,0,0.82691
1.875,0,-0.82691
1.875,-0.5,0.74781
1.875,-0.5,-0.74781
1.875,-0.55713,0.7207
1.875,-0.55713,-0.7207
1.875,-0.95833,0.50781
1.875,-0.95833,-0.50781
1.875,-1,0.48274
1.875,-1,-0.48274
1.875,-1.1405,0.3418
1.875,-1.1405,-0.3418
1.875,-1.2484,0.2168
1.875,-1.2484,-0.2168
1.875,-1.314,0.12695
1.875,-1.314,-0.12695
1.875,-1.35,0.066406
1.875,-1.35,-0.066406
1.875,-1.3671,0.029297
1.875,-1.3671,-0.029297
1.875,-1.3734,0.0097656
1.875,-1.3734,-0.0097656
1.875,-1.3749,0.0019531
1.875,-1.3749,-0.0019531
1.875,-1.375,0
1.8707,1,0.50781
1.8707,1,-0.50781
1.8707,-1,0.50781
1.8707,-1,-0.50781
1.8534,1.5,0
1.8534,-1.5,0
1.8534,1.5,0.0019531
1.8534,1.5,-0.0019531
1.8534,-1.5,0.0019531
1.8534,-1.5,-0.0019531
1.8532,1.5,0.0097656
1.8532,1.5,-0.0097656
1.8532,-1.5,0.0097656
1.8532,-1.5,-0.0097656
