6.9173,0.125,0.125
6.6023,0.625,0.625
6.6023,-0.625,-0.625
6.6023,-0.625,0.625
6.6023,0.625,-0.625
5.9197,1.875,0.625
5.9197,-0.625,-1.875
5.9197,-0.625,1.875
5.9197,-1.875,0.625
5.9197,1.875,-0.625
5.9197,0.625,1.875
5.9197,0.625,-1.875
5.9197,-1.875,-0.625
4.25,-1.875,3.1507
4.0329,4.25,0.625
4.25,3.1507,1.875
4.25,3.1507,-1.875
4.25,1.875,3.1507
4.25,1.875,-3.1507
4.0329,0.625,4.25
4.0329,-0.625,-4.25
4.25,-0.625,4.0329
4.25,-1.875,-3.1507
4.25,-3.1507,1.875
4.25,-3.1507,-1.875
4.0329,-4.25,-0.625
4.25,-4.0329,0.625
4.25,4.0329,-0.625
4.25,0.625,-4.0329
3.1507,4.25,1.875
3.1507,4.25,-1.875
3.1507,1.875,4.25
3.1507,-1.875,4.25
3.1507,-4.25,1.875
3.1507,-4.25,-1.875
1.875,5.9197,-0.625
1.875,5.9197,0.625
1.875,4.25,-3.1507
1.875,4.25,3.1507
1.875,3.1507,-4.25
1.875,3.1507,4.25
3.1507,1.875,-4.25
1.875,0.625,-5.9197
1.875,0.625,5.9197
1.875,-0.625,-5.9197
1.875,-0.625,5.9197
3.1507,-1.875,-4.25
1.875,-3.1507,4.25
1.875,-3.1507,-4.25
1.875,-4.25,3.1507
1.875,-4.25,-3.1507
1.875,-5.2371,1.875
1.875,-5.9197,-0.625
1.875,-5.9197,0.625
0.625,1.875,5.9197
0.625,0.625,6.6023
0.625,-0.625,6.6023
0.625,-1.875,5.9197
0.625,-4.0329,-4.25
0.625,-4.0329,4.25
0.625,-5.9197,1.875
0.625,-5.9197,-1.875
0.625,-6.6023,-0.625
0.625,-6.6023,0.625
0.625,6.6023,0.625
0.625,5.9197,1.875
0.125,0.125,6.9173
0.625,-1.875,-5.9197
0.125,-6.9173,-0.125
0.625,6.6023,-0.625
0.625,5.9197,-1.875
0.625,4.0329,4.25
0.625,4.0329,-4.25
0.625,1.875,-5.9197
0.625,0.625,-6.6023
0.625,-0.625,-6.6023
-0.625,-0.625,6.6023
-0.625,-1.875,5.9197
-0.625,-5.9197,1.875
-0.625,-6.6023,0.625
0.125,6.9173,-0.125
-0.625,1.875,5.9197
-0.625,0.625,6.6023
0.125,0.125,-6.9173
-0.625,-4.25,-4.0329
-0.625,-4.25,4.0329
-0.625,-5.9197,-1.875
-0.625,-6.6023,-0.625
-0.625,6.6023,-0.625
-0.625,6.6023,0.625
-0.625,5.9197,1.875
-0.625,5.9197,-1.875
-0.625,4.25,-4.0329
-0.625,4.25,4.0329
-0.625,1.875,-5.9197
-0.625,0.625,-6.6023
-0.625,-0.625,-6.6023
-0.625,-1.875,-5.9197
-1.875,5.9197,-0.625
-1.875,5.9197,0.625
-1.875,4.25,3.1507
-1.875,4.25,-3.1507
-1.875,3.1507,-4.25
-1.875,1.875,5.2371
-1.875,1.875,-5.2371
-1.875,0.625,-5.9197
-1.875,0.625,5.9197
-1.875,-0.625,-5.9197
-1.875,-0.625,5.9197
-1.875,-3.1507,-4.25
-1.875,-3.1507,4.25
-1.875,-4.25,3.1507
-1.875,-4.25,-3.1507
-3.1507,-4.25,1.875
-1.875,-5.9197,-0.625
-1.875,-5.9197,0.625
-3.1507,4.25,1.875
-3.1507,4.25,-1.875
-3.1507,1.875,4.25
-3.1507,1.875,-4.25
-3.1507,-1.875,4.25
-3.1507,-1.875,-4.25
-3.1507,-4.25,-1.875
-4.25,-0.625,4.0329
-4.25,-4.0329,0.625
-4.0329,0.625,4.25
-4.25,4.0329,-0.625
-4.0329,4.25,0.625
-4.25,3.1507,1.875
-4.25,3.1507,-1.875
-4.25,1.875,3.1507
-4.25,0.625,-4.0329
-4.0329,-0.625,-4.25
-4.25,-1.875,3.1507
-4.25,-3.1507,1.875
-4.25,-3.1507,-1.875
-4.0329,-4.25,-0.625
-4.25,1.875,-3.1507
-4.25,-1.875,-3.1507
-5.9197,1.875,0.625
-5.9197,-0.625,1.875
-5.9197,-0.625,-1.875
-5.9197,-1.875,0.625
-5.9197,1.875,-0.625
-5.9197,0.625,-1.875
-5.9197,0.625,1.875
-5.9197,-1.875,-0.625
-6.6023,-0.625,0.625
-6.6023,0.625,-0.625
-6.6023,0.625,0.625
-6.6023,-0.625,-0.625
-6.9173,-0.125,-0.125
