54,37,49
64,54,66
54,49,66
64,66,78
49,56,66
66,56,81
64,78,88
78,66,90
66,81,90
88,78,101
78,90,95
101,78,108
78,95,108
37,23,24
76,46,54
54,46,23
54,23,37
49,37,24
49,24,56
56,24,41
56,41,48
64,76,54
56,48,69
64,88,76
81,56,69
76,88,86
81,69,92
88,99,86
88,101,99
95,90,81
95,81,102
81,92,102
99,101,114
114,101,115
101,108,115
108,95,117
95,102,117
115,108,124
124,108,125
108,117,125
24,23,18
24,18,10
24,10,26
46,45,22
46,22,18
46,18,23
41,24,26
41,26,42
76,45,46
48,41,42
45,76,75
69,48,42
69,42,70
75,76,86
92,69,70
102,92,103
99,114,112
114,129,112
114,115,129
115,124,129
125,117,131
117,102,131
131,102,123
102,103,123
124,125,139
10,2,3
18,22,8
18,8,2
18,2,10
10,3,26
26,3,7
26,7,19
22,45,34
42,26,19
42,19,30
45,59,34
42,30,50
75,59,45
70,42,50
59,75,98
70,50,82
86,98,75
92,70,82
99,98,86
103,92,82
98,99,112
103,82,119
112,129,134
123,103,119
129,143,134
129,124,143
124,139,143
139,125,141
125,131,141
141,131,123
143,139,148
139,141,148
22,32,14
22,14,8
19,7,16
34,32,22
19,16,30
34,59,61
34,61,32
59,73,61
98,73,59
82,50,72
98,105,73
94,82,72
112,128,98
98,128,105
119,82,94
112,134,128
123,119,126
134,143,150
141,123,126
141,126,146
143,148,150
148,141,146
8,14,5
8,5,2
2,5,1
2,1,3
3,1,7
7,1,12
32,27,14
7,12,16
16,12,17
32,44,27
16,17,30
30,17,43
61,44,32
30,43,50
50,43,51
72,50,51
73,84,61
105,84,73
105,128,111
119,94,110
111,128,127
126,119,133
133,119,110
128,134,127
127,134,142
134,150,142
146,126,140
140,126,133
148,146,149
149,146,140
14,13,5
5,13,9
5,9,1
1,9,6
1,6,4
1,4,12
14,27,13
12,4,17
44,33,27
61,60,44
44,60,33
61,62,60
61,84,62
72,51,83
94,72,93
93,72,83
105,106,84
105,111,106
106,111,127
110,94,93
145,140,133
142,150,147
147,150,151
150,148,151
151,148,152
148,149,152
152,149,145
149,140,145
4,6,11
27,21,13
4,11,17
17,11,20
27,33,21
17,20,31
17,31,43
43,31,51
51,31,58
83,51,58
106,97,84
93,83,104
106,127,97
97,127,120
110,93,118
118,93,104
120,127,135
132,133,118
133,110,118
127,142,135
142,147,135
145,133,132
6,9,15
6,15,11
21,35,13
13,35,28
13,28,9
9,28,15
11,15,25
11,25,20
20,25,29
33,35,21
20,29,31
60,52,33
33,52,35
58,31,57
57,31,29
60,62,74
60,74,52
58,57,71
84,74,62
83,58,71
84,97,74
74,97,85
104,71,91
104,83,71
97,107,85
97,120,107
118,104,91
135,147,136
136,147,151
136,151,138
151,144,138
144,145,137
145,132,137
151,152,144
152,145,144
15,28,38
15,38,25
35,53,28
28,53,36
25,38,39
29,25,39
29,39,40
35,52,53
29,40,57
74,63,52
52,63,53
57,40,68
71,57,68
74,85,63
91,71,68
85,107,113
107,120,113
109,118,91
120,135,113
113,135,136
113,136,121
136,138,121
130,137,122
137,132,109
137,109,122
132,118,109
138,144,130
144,137,130
28,36,38
38,36,47
53,77,36
36,77,65
36,65,47
38,47,67
38,67,39
39,67,55
40,39,55
53,63,77
40,55,80
68,40,80
63,85,87
63,87,77
91,68,79
79,68,80
85,113,87
87,113,100
96,109,79
109,91,79
113,121,100
121,116,100
116,122,96
122,109,96
138,130,121
121,130,116
130,122,116
47,65,67
65,77,89
65,89,67
67,89,79
67,79,55
80,55,79
87,100,77
77,100,89
89,100,96
96,79,89
100,116,96
